Int1_Pc_Pattern	NZ_JAAOET010000008.1	97.830	1014	22	0	1	1014	166156	165143	0.0	1792
Int1_Pc_Pattern	NZ_JAAOET010000008.1	95.911	538	22	0	1	538	174758	174221	0.0	913
Int1_Pc_Pattern	NZ_JAALHG010000040.1	97.830	1014	22	0	1	1014	5028	4015	0.0	1792
Int1_Pc_Pattern	NZ_JACCIJ010000080.1	97.830	1014	22	0	1	1014	3367	4380	0.0	1792
Int1_Pc_Pattern	NZ_JACCIH010000071.1	97.830	1014	22	0	1	1014	4758	5771	0.0	1792
Int1_Pc_Pattern	NZ_CP056774.1	97.830	1014	22	0	1	1014	5263419	5262406	0.0	1792
Int1_Pc_Pattern	NZ_CP056774.1	97.830	1014	22	0	1	1014	6273210	6274223	0.0	1792
Int1_Pc_Pattern	NZ_CP056774.1	97.830	1014	22	0	1	1014	6286495	6287508	0.0	1792
Int1_Pc_Pattern	NZ_CP056774.1	92.691	301	22	0	1	301	6261385	6261685	2.43e-130	475
Int1_Pc_Pattern	NZ_CP053917.1	97.830	1014	22	0	1	1014	2895452	2894439	0.0	1792
Int1_Pc_Pattern	NZ_CP053917.1	97.732	1014	23	0	1	1014	39285	40298	0.0	1786
Int1_Pc_Pattern	NZ_JABLTW010000106.1	97.830	1014	22	0	1	1014	1216	203	0.0	1792
Int1_Pc_Pattern	NZ_SWGR01000131.1	97.830	1014	22	0	1	1014	2817	3830	0.0	1792
Int1_Pc_Pattern	NZ_SWGO01000082.1	97.830	1014	22	0	1	1014	13144	12131	0.0	1792
Int1_Pc_Pattern	NZ_SWGG01000113.1	97.830	1014	22	0	1	1014	1216	203	0.0	1792
Int1_Pc_Pattern	NZ_CP045917.1	97.830	1014	22	0	1	1014	384477	385490	0.0	1792
Int1_Pc_Pattern	NZ_CP045917.1	92.691	301	22	0	1	301	376846	377146	2.43e-130	475
Int1_Pc_Pattern	NZ_WXZU01000049.1	97.830	1014	22	0	1	1014	2081	3094	0.0	1792
Int1_Pc_Pattern	NZ_WUDM01000176.1	97.830	1014	22	0	1	1014	6022	7035	0.0	1792
Int1_Pc_Pattern	NZ_WUDL01000140.1	97.830	1014	22	0	1	1014	6022	7035	0.0	1792
Int1_Pc_Pattern	NZ_VTFE01000040.1	97.830	1014	22	0	1	1014	55935	54922	0.0	1792
Int1_Pc_Pattern	NZ_CP039991.1	97.830	1014	22	0	1	1014	211457	210444	0.0	1792
Int1_Pc_Pattern	NZ_CP039991.1	97.830	1014	22	0	1	1014	254791	255804	0.0	1792
Int1_Pc_Pattern	NZ_CP039991.1	92.691	301	22	0	1	301	220917	220617	2.43e-130	475
Int1_Pc_Pattern	NZ_CP039991.1	92.691	301	22	0	1	301	245331	245631	2.43e-130	475
Int1_Pc_Pattern	NZ_CP041945.1	97.830	1014	22	0	1	1014	6802626	6803639	0.0	1792
Int1_Pc_Pattern	NZ_CP045739.1	97.830	1014	22	0	1	1014	3527449	3526436	0.0	1792
Int1_Pc_Pattern	NZ_CP045739.1	97.830	1014	22	0	1	1014	6120957	6119944	0.0	1792
Int1_Pc_Pattern	NZ_CP024630.1	97.830	1014	22	0	1	1014	5570059	5569046	0.0	1792
Int1_Pc_Pattern	NZ_CP024630.1	97.830	1014	22	0	1	1014	5804023	5803010	0.0	1792
Int1_Pc_Pattern	NZ_CP024630.1	92.691	301	22	0	1	301	5578136	5577836	2.43e-130	475
Int1_Pc_Pattern	NZ_VMNQ01000003.1	97.830	1014	22	0	1	1014	78038	79051	0.0	1792
Int1_Pc_Pattern	NZ_VMNP01000071.1	97.830	1014	22	0	1	1014	1263	250	0.0	1792
Int1_Pc_Pattern	NZ_VMTW01000036.1	97.830	1014	22	0	1	1014	9222	8209	0.0	1792
Int1_Pc_Pattern	NZ_CP043483.1	97.830	1014	22	0	1	1014	2457080	2456067	0.0	1792
Int1_Pc_Pattern	NZ_CP043483.1	97.830	1014	22	0	1	1014	4739742	4740755	0.0	1792
Int1_Pc_Pattern	NZ_CP043483.1	92.691	301	22	0	1	301	4729417	4729717	2.43e-130	475
Int1_Pc_Pattern	NZ_CP083367.1	97.830	1014	22	0	1	1014	64234	63221	0.0	1792
Int1_Pc_Pattern	NZ_VIHQ01000056.1	97.830	1014	22	0	1	1014	9030	8017	0.0	1792
Int1_Pc_Pattern	NZ_VIHP01000064.1	97.830	1014	22	0	1	1014	9030	8017	0.0	1792
Int1_Pc_Pattern	NZ_VIHN01000070.1	97.830	1014	22	0	1	1014	7588	8601	0.0	1792
Int1_Pc_Pattern	NZ_VIHC01000066.1	97.830	1014	22	0	1	1014	8980	7967	0.0	1792
Int1_Pc_Pattern	NZ_CM131228.1	97.830	1014	22	0	1	1014	2435134	2434121	0.0	1792
Int1_Pc_Pattern	NZ_CM131228.1	97.830	1014	22	0	1	1014	2480564	2479551	0.0	1792
Int1_Pc_Pattern	NZ_SSDD01000063.1	97.830	1014	22	0	1	1014	5707	4694	0.0	1792
Int1_Pc_Pattern	NZ_SSDE01000077.1	97.830	1014	22	0	1	1014	5250	4237	0.0	1792
Int1_Pc_Pattern	NZ_SRKE01000078.1	97.830	1014	22	0	1	1014	1216	203	0.0	1792
Int1_Pc_Pattern	NZ_SRKE01000077.1	97.830	1014	22	0	1	1014	1216	203	0.0	1792
Int1_Pc_Pattern	NZ_RWQE01000002.1	97.830	1014	22	0	1	1014	963608	962595	0.0	1792
Int1_Pc_Pattern	NZ_RWQD01000002.1	97.830	1014	22	0	1	1014	670555	669542	0.0	1792
Int1_Pc_Pattern	NZ_SCXC01000030.1	97.830	1014	22	0	1	1014	1415	402	0.0	1792
Int1_Pc_Pattern	NZ_SCWX01000079.1	97.830	1014	22	0	1	1014	2333	3346	0.0	1792
Int1_Pc_Pattern	NZ_SCWW01000081.1	97.830	1014	22	0	1	1014	1413	400	0.0	1792
Int1_Pc_Pattern	NZ_CP035739.1	97.830	1014	22	0	1	1014	2909397	2908384	0.0	1792
Int1_Pc_Pattern	NZ_CP035739.1	97.830	1014	22	0	1	1014	5674285	5675298	0.0	1792
Int1_Pc_Pattern	NZ_CP035739.1	97.160	1021	22	1	1	1014	2952041	2951021	0.0	1759
Int1_Pc_Pattern	NZ_SBKB01000014.1	97.830	1014	22	0	1	1014	111224	110211	0.0	1792
Int1_Pc_Pattern	NZ_SBJT01000032.1	97.830	1014	22	0	1	1014	4996	6009	0.0	1792
Int1_Pc_Pattern	NZ_CP034430.1	97.830	1014	22	0	1	1014	151906	150893	0.0	1792
Int1_Pc_Pattern	NZ_CP034409.1	97.830	1014	22	0	1	1014	5128723	5127710	0.0	1792
Int1_Pc_Pattern	NZ_CP034409.1	97.830	1014	22	0	1	1014	5158017	5159030	0.0	1792
Int1_Pc_Pattern	NZ_RXUR01000003.1	97.830	1014	22	0	1	1014	456559	455546	0.0	1792
Int1_Pc_Pattern	NZ_RXWS01000043.1	97.830	1014	22	0	1	1014	40082	39069	0.0	1792
Int1_Pc_Pattern	NZ_RXVL01000092.1	97.830	1014	22	0	1	1014	7379	8392	0.0	1792
Int1_Pc_Pattern	NZ_RXVZ01000124.1	97.830	1014	22	0	1	1014	6021	7034	0.0	1792
Int1_Pc_Pattern	NZ_RXVB01000034.1	97.830	1014	22	0	1	1014	67142	66129	0.0	1792
Int1_Pc_Pattern	NZ_RXUP01000065.1	97.830	1014	22	0	1	1014	63014	62001	0.0	1792
Int1_Pc_Pattern	NZ_RXSY01000085.1	97.830	1014	22	0	1	1014	13534	12521	0.0	1792
Int1_Pc_Pattern	NZ_RXTN01000057.1	97.830	1014	22	0	1	1014	6979	7992	0.0	1792
Int1_Pc_Pattern	NZ_RXTL01000080.1	97.830	1014	22	0	1	1014	1129	116	0.0	1792
Int1_Pc_Pattern	NZ_RXTC01000019.1	97.830	1014	22	0	1	1014	80169	79156	0.0	1792
Int1_Pc_Pattern	NZ_RWXN01000092.1	97.830	1014	22	0	1	1014	115412	114399	0.0	1792
Int1_Pc_Pattern	NZ_RWWO01000095.1	97.830	1014	22	0	1	1014	81187	82200	0.0	1792
Int1_Pc_Pattern	NZ_RWWO01000095.1	92.691	301	22	0	1	301	72374	72674	2.43e-130	475
Int1_Pc_Pattern	NZ_RWWJ01000098.1	97.830	1014	22	0	1	1014	38278	37265	0.0	1792
Int1_Pc_Pattern	NZ_RWWM01000128.1	97.830	1014	22	0	1	1014	1120	107	0.0	1792
Int1_Pc_Pattern	NZ_CP034354.1	97.830	1014	22	0	1	1014	1404117	1403104	0.0	1792
Int1_Pc_Pattern	NZ_NSPI01000051.1	97.830	1014	22	0	1	1014	1410	397	0.0	1792
Int1_Pc_Pattern	NZ_RRBK01000156.1	97.830	1014	22	0	1	1014	2784	1771	0.0	1792
Int1_Pc_Pattern	NZ_RRBF01000027.1	97.830	1014	22	0	1	1014	565	1578	0.0	1792
Int1_Pc_Pattern	NZ_RRBL01000060.1	97.830	1014	22	0	1	1014	14017	13004	0.0	1792
Int1_Pc_Pattern	NZ_NTAF01000033.1	97.830	1014	22	0	1	1014	35264	34251	0.0	1792
Int1_Pc_Pattern	NZ_NSVW01000041.1	97.830	1014	22	0	1	1014	1431	418	0.0	1792
Int1_Pc_Pattern	NZ_NSVG01000010.1	97.830	1014	22	0	1	1014	174658	173645	0.0	1792
Int1_Pc_Pattern	NZ_NSVE01000016.1	97.830	1014	22	0	1	1014	186162	185149	0.0	1792
Int1_Pc_Pattern	NZ_NSVA01000042.1	97.830	1014	22	0	1	1014	13532	12519	0.0	1792
Int1_Pc_Pattern	NZ_NSUH01000061.1	97.830	1014	22	0	1	1014	5548	4535	0.0	1792
Int1_Pc_Pattern	NZ_NSPP01000033.1	97.830	1014	22	0	1	1014	1930	2943	0.0	1792
Int1_Pc_Pattern	NZ_NSPJ01000030.1	97.830	1014	22	0	1	1014	1413	400	0.0	1792
Int1_Pc_Pattern	NZ_NSQM01000047.1	97.830	1014	22	0	1	1014	5548	4535	0.0	1792
Int1_Pc_Pattern	NZ_NSPH01000032.1	97.830	1014	22	0	1	1014	1339	326	0.0	1792
Int1_Pc_Pattern	NZ_NSOS01000025.1	97.830	1014	22	0	1	1014	1413	400	0.0	1792
Int1_Pc_Pattern	NZ_CP033834.1	97.830	1014	22	0	1	1014	8347	7334	0.0	1792
Int1_Pc_Pattern	NZ_CP033439.1	97.830	1014	22	0	1	1014	6697380	6696367	0.0	1792
Int1_Pc_Pattern	NZ_MCMD01000016.1	97.830	1014	22	0	1	1014	107283	108296	0.0	1792
Int1_Pc_Pattern	NZ_RABX01000723.1	97.830	1014	22	0	1	1014	1170	157	0.0	1792
Int1_Pc_Pattern	NZ_RACD01000139.1	97.830	1014	22	0	1	1014	68270	69283	0.0	1792
Int1_Pc_Pattern	NZ_RACF01000038.1	97.830	1014	22	0	1	1014	265886	266899	0.0	1792
Int1_Pc_Pattern	NZ_RACG01000107.1	97.830	1014	22	0	1	1014	114011	115024	0.0	1792
Int1_Pc_Pattern	NZ_RACH01000737.1	97.830	1014	22	0	1	1014	3718	2705	0.0	1792
Int1_Pc_Pattern	NZ_RACI01000050.1	97.830	1014	22	0	1	1014	234779	235792	0.0	1792
Int1_Pc_Pattern	NZ_RAEF01000109.1	97.830	1014	22	0	1	1014	3091	2078	0.0	1792
Int1_Pc_Pattern	NZ_RAEI01000046.1	97.830	1014	22	0	1	1014	9572	8559	0.0	1792
Int1_Pc_Pattern	NZ_RAFJ01000084.1	97.830	1014	22	0	1	1014	7002	8015	0.0	1792
Int1_Pc_Pattern	NZ_RAFL01000026.1	97.830	1014	22	0	1	1014	3998	2985	0.0	1792
Int1_Pc_Pattern	NZ_RAFY01000385.1	97.830	1014	22	0	1	1014	1349	336	0.0	1792
Int1_Pc_Pattern	NZ_CP032569.1	97.830	1014	22	0	1	1014	6710906	6711919	0.0	1792
Int1_Pc_Pattern	NZ_CP032569.1	94.923	453	23	0	1	453	6236078	6236530	0.0	750
Int1_Pc_Pattern	NZ_CP031876.1	97.830	1014	22	0	1	1014	6827828	6826815	0.0	1792
Int1_Pc_Pattern	NZ_CP029605.1	97.830	1014	22	0	1	1014	2435102	2434089	0.0	1792
Int1_Pc_Pattern	NZ_CP029605.1	97.830	1014	22	0	1	1014	5821511	5820498	0.0	1792
Int1_Pc_Pattern	NZ_CP029605.1	97.732	1014	23	0	1	1014	5106558	5105545	0.0	1786
Int1_Pc_Pattern	NZ_QVDE02000020.1	97.830	1014	22	0	1	1014	28215	29228	0.0	1792
Int1_Pc_Pattern	NZ_CP039294.1	97.830	1014	22	0	1	1014	28516	29529	0.0	1792
Int1_Pc_Pattern	NZ_QVCQ02000139.1	97.830	1014	22	0	1	1014	6654	7667	0.0	1792
Int1_Pc_Pattern	NZ_QVCP02000073.1	97.830	1014	22	0	1	1014	28215	29228	0.0	1792
Int1_Pc_Pattern	NZ_QVDB02000094.1	97.830	1014	22	0	1	1014	10174	11187	0.0	1792
Int1_Pc_Pattern	NZ_QVBJ02000003.1	97.830	1014	22	0	1	1014	69280	70293	0.0	1792
Int1_Pc_Pattern	NZ_QVBI02000044.1	97.830	1014	22	0	1	1014	49482	48469	0.0	1792
Int1_Pc_Pattern	NZ_CP030911.1	97.830	1014	22	0	1	1014	5149720	5148707	0.0	1792
Int1_Pc_Pattern	NZ_CP030911.1	92.691	301	22	0	1	301	5162548	5162248	2.43e-130	475
Int1_Pc_Pattern	NZ_CP030911.1	100.000	161	0	0	141	301	5158393	5158233	5.64e-77	298
