Int1_Pc_Pattern	DBQXHI010000046.1	97.830	1014	22	0	1	1014	1709	2722	0.0	1792
Int1_Pc_Pattern	DBQXHK010000113.1	97.830	1014	22	0	1	1014	1400	387	0.0	1792
Int1_Pc_Pattern	DBQXHK010000071.1	97.830	1014	22	0	1	1014	3789	4802	0.0	1792
Int1_Pc_Pattern	DBQXHJ010000075.1	97.830	1014	22	0	1	1014	118	1131	0.0	1792
Int1_Pc_Pattern	DBQXGX010000143.1	97.830	1014	22	0	1	1014	10025	9012	0.0	1792
Int1_Pc_Pattern	DBQXGX010000061.1	97.830	1014	22	0	1	1014	1961	2974	0.0	1792
Int1_Pc_Pattern	DBQXGU010000182.1	97.830	1014	22	0	1	1014	1491	478	0.0	1792
Int1_Pc_Pattern	DBQXGU010000091.1	97.830	1014	22	0	1	1014	3942	4955	0.0	1792
Int1_Pc_Pattern	DBQXGV010000145.1	97.830	1014	22	0	1	1014	1400	387	0.0	1792
Int1_Pc_Pattern	DBQXGV010000077.1	97.830	1014	22	0	1	1014	2891	3904	0.0	1792
Int1_Pc_Pattern	DBQXGT010000282.1	97.830	1014	22	0	1	1014	8870	7857	0.0	1792
Int1_Pc_Pattern	DBQXGT010000062.1	97.830	1014	22	0	1	1014	3893	4906	0.0	1792
Int1_Pc_Pattern	DBQXHM010000183.1	96.917	746	23	0	1	746	9261	10006	0.0	1291
Int1_Pc_Pattern	DBQXHD010000146.1	96.917	746	23	0	1	746	9261	10006	0.0	1291
Int1_Pc_Pattern	DBQXHM010000061.1	96.904	743	23	0	1	743	743	1	0.0	1286
Int1_Pc_Pattern	DBQXHD010000057.1	96.904	743	23	0	1	743	743	1	0.0	1286
Int1_Pc_Pattern	DBQXHA010000120.1	96.783	746	24	0	1	746	9261	10006	0.0	1286
Int1_Pc_Pattern	DBQXHA010000053.1	96.900	742	23	0	1	742	743	2	0.0	1284
Int1_Pc_Pattern	DBQXHH010000096.1	100.000	566	0	0	116	681	566	1	0.0	1046
Int1_Pc_Pattern	DBQXHQ010000183.1	95.985	548	22	0	1	548	588	41	0.0	931
Int1_Pc_Pattern	DBQXHN010000161.1	95.985	548	22	0	1	548	9261	9808	0.0	931
Int1_Pc_Pattern	DBQXHO010000152.1	95.985	548	22	0	1	548	9261	9808	0.0	931
Int1_Pc_Pattern	DBQXHL010000163.1	95.985	548	22	0	1	548	9261	9808	0.0	931
Int1_Pc_Pattern	DBQXHC010000196.1	95.985	548	22	0	1	548	588	41	0.0	931
Int1_Pc_Pattern	DBQXHB010000167.1	95.985	548	22	0	1	548	9261	9808	0.0	931
Int1_Pc_Pattern	DBQXGW010000119.1	95.985	548	22	0	1	548	9261	9808	0.0	931
Int1_Pc_Pattern	DBQXGY010000163.1	95.985	548	22	0	1	548	9261	9808	0.0	931
Int1_Pc_Pattern	DBQXHQ010000109.1	95.978	547	22	0	1	547	665	1211	0.0	929
Int1_Pc_Pattern	DBQXHC010000115.1	95.978	547	22	0	1	547	665	1211	0.0	929
Int1_Pc_Pattern	DBQXGW010000056.1	95.956	544	22	0	1	544	544	1	0.0	924
Int1_Pc_Pattern	DBQXHN010000069.1	95.933	541	22	0	1	541	541	1	0.0	918
Int1_Pc_Pattern	DBQXHO010000071.1	95.933	541	22	0	1	541	541	1	0.0	918
Int1_Pc_Pattern	DBQXHL010000069.1	95.933	541	22	0	1	541	541	1	0.0	918
Int1_Pc_Pattern	DBQXHB010000071.1	95.933	541	22	0	1	541	541	1	0.0	918
Int1_Pc_Pattern	DBQXGY010000069.1	95.933	541	22	0	1	541	541	1	0.0	918
Int1_Pc_Pattern	DBQXHG010000224.1	93.906	361	22	0	1	361	400	40	3.25e-166	586
Int1_Pc_Pattern	DBQXHG010000075.1	93.872	359	22	0	1	359	359	1	4.20e-165	582
Int1_Pc_Pattern	DBQXHC010000176.1	99.666	299	1	0	550	848	299	1	1.53e-154	547
